[[<module 'oppgave3.export254' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export254.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export118' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export118.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export213' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export213.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export238' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export238.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export33' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export33.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export80' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export80.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export103' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export103.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export258' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export258.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export75' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export75.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export257' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export257.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export107' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export107.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export47' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export47.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export158' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export158.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export164' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export164.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export38' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export38.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export190' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export190.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export134' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export134.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export261' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export261.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export243' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export243.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export59' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export59.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export179' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export179.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export65' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export65.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export81' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export81.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export117' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export117.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export252' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export252.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export132' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export132.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export17' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export17.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export253' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export253.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export69' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export69.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export84' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export84.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export72' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export72.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export248' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export248.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export244' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export244.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export90' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export90.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export79' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export79.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export83' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export83.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export208' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export208.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export207' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export207.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export219' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export219.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export220' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export220.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export191' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export191.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export98' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export98.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export61' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export61.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export216' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export216.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export7' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export7.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
